@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,message,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 18, 2020 @ 20:59:59.744",1,GraphVideo,cypy73ABCuLPJKLpI8Xm,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/90090239_1588739324612443_2548058848385122957_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=8HSO0jlaxHsAX9n0iQi&oh=00544437a6d2b86c549931f6f60d6fa2&oe=5E74EF35,52,52,4,,,,2267795284301193060,"What size wheels do you ride ? Comment below 👇🔥
Go Follow @24skates & Post Notification On ✔
👕 Link Store SB in Bio 👕
▫
▫
Skater 👉 @julipenelope
▫
▫
Tags(ignore)
#skateboardmag
#skateboading #streetskating
#skateboardingday #berrics
#girlshred #skater #skateboardingisfun
#brailleskateboarding #skateboardingisfun #skatelife #skatepark #skater #california #oldschoolskateboarding #skateboarder #skateboardlife #skateboards #skateboarders
#skateboardingisnotacrime #chile #mexico
#europe #unitedstates #brazil #france",false,true,"{""id"":""212970049"",""slug"":""beverly-hills-california"",""has_public_page"":true,""name"":""Beverly Hills, California""}",True,212970049,"Beverly Hills, California",beverly-hills-california,,,15304967927,24skates,B9408u4FB9k,"1,584,562,362",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/90090239_1588739324612443_2548058848385122957_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=8HSO0jlaxHsAX9n0iQi&oh=00544437a6d2b86c549931f6f60d6fa2&oe=5E74EF35,false
"Mar 18, 2020 @ 20:59:58.854",1,GraphImage,WSpy73ABCuLPJKLpIMVs,insta_data-2020.02.26-000001,,_doc,"Image may contain: 1 person, sitting and indoor",false,0,false,823,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82240447_849230845550305_323239584402129474_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=AP95X3u_gwQAX9EUI-z&oh=a7b8a23807e3c84267e215be65ba18de&oe=5E9DA3EF,6,6,0,,,,2267795984423396623,"@valeria.leonova.nyc mua: @keeocruz
.
.
#fashion #quarantine  #art #studio #instagram #instastyle #instafun #style #2020 #instagood #photography #portraits #photo #model #modeling #blackandwhite #fun #losangeles #california #la #ca",false,false,"{""id"":""212999109"",""slug"":""los-angeles-california"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,,,4027439624,katelynne_wagner,B941G66nSUP,"1,584,562,369",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c171.0.1098.1098a/s640x640/82240447_849230845550305_323239584402129474_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=AP95X3u_gwQAX9EUI-z&oh=5c28a574cc8ae458f00296f231477404&oe=5EA043C7,false
"Mar 18, 2020 @ 20:59:58.455",1,GraphImage,WCpy73ABCuLPJKLpHsXd,insta_data-2020.02.26-000001,,_doc,"Image may contain: people standing, bridge, sky, ocean, outdoor and water",false,0,false,894,"1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90087623_681782099317068_5649878580531504205_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=y2o8ZkIdbFQAX_-gv0v&oh=83ff7423481d83346dcf097acd2f4e62&oe=5EA68819,23,23,6,,,,2267796003264276343,Sending you lots of love and hugs. Take care Guys 😘❤️,false,false,"{""id"":""16839381"",""slug"":""golden-gate-bridge"",""has_public_page"":true,""name"":""Golden Gate Bridge""}",True,16839381,Golden Gate Bridge,golden-gate-bridge,,,8654588682,melodiya_aria,B941HMdnid3,"1,584,562,372",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c124.0.1192.1192a/s640x640/90087623_681782099317068_5649878580531504205_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=y2o8ZkIdbFQAX_-gv0v&oh=4952517649c02946bc70f1ce1d3e0e47&oe=5EA43866,false
"Mar 18, 2020 @ 20:59:58.026",1,GraphImage,Vypy73ABCuLPJKLpHcUw,insta_data-2020.02.26-000001,,_doc,Image may contain: sky and outdoor,false,0,false,"1,350","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/89848382_603580640371490_4811558499730304097_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=eGPzupX-ywMAX8vjD6R&oh=eb03486a69b90b6cd7e8557dec9cf36c&oe=5E9F724E,17,17,0,,,,2267796015888523844,"Los Rios Historic District⁣
⁣
💡 Los Rios Historic District is a neighborhood in the city of San Juan Capistrano, California and, with buildings dating to 1794, is the oldest continually occupied neighborhood in the state.⁣
(Source: Wikipedia)⁣
⁣⁣⁣⁣⁣
April 2019📍#SanJuanCapistrano #LosRiosHistoricDistrict #OrangeCounty #California⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
#Train #Amtrak #OldTown #Trip #Traveler #Travelstories #travelgoals #Wander #Explore #Wanderlust #BeautifulDestinations⁣⁣ #DiscoverOrangeCounty #DiscoverCalifornia #VisitOrangeCounty #VisitSanJuanCapistrano #MeetTheWorld #TravelPassport #traveldiaries #CaliforniaDreaming #Iamatraveler #cntraveler #theOC #historicplaces #historic #architecture #instatravel",false,false,"{""id"":""1353670"",""slug"":""los-rios-district"",""has_public_page"":true,""name"":""Los Rios District""}",True,1353670,Los Rios District,los-rios-district,,,329372372,this.is.the.mark,B941HYOFOJE,"1,584,562,373",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/89848382_603580640371490_4811558499730304097_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=eGPzupX-ywMAX8vjD6R&oh=bc84512af72b8f92e7b206ad1c2b0450&oe=5EA17ADD,false
"Mar 18, 2020 @ 20:59:57.649",1,GraphSidecar,Vipy73ABCuLPJKLpG8W3,insta_data-2020.02.26-000001,,_doc,"Image may contain: one or more people, cloud, sky, mountain, outdoor and nature",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/90339111_1371510263041379_7589370875327169903_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HOckkk_s0FMAX9NZ9Wa&oh=46a09c879b01eace63919f014eab95a6&oe=5EA703C7,18,18,1,,,,2267796039955456356,"🪁 Flying Kites = outdoor activity + social distance
.
.
.
This #coronavirus pandemic is heartbreaking but the ways we can help (shelter-in-place) has been an incredible blessing. ..
.
.
.
@mhc616 #coastalliving #kumaadventures @visithalfmoonbay #beachlife #beachbum #californiagirl #california #westcoast #beachbum #halfmoonbay #outdooractivity #socialdistance #quarantineactivity",false,false,"{""id"":""213762097"",""slug"":""half-moon-bay-california"",""has_public_page"":true,""name"":""Half Moon Bay, California""}",True,213762097,"Half Moon Bay, California",half-moon-bay-california,,,5240961,tuhan_,B941HuolSFk,"1,584,562,376",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/90339111_1371510263041379_7589370875327169903_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HOckkk_s0FMAX9NZ9Wa&oh=203d70ce2abfc519ec8c82987aa6e4d0&oe=5E9F1963,false
"Mar 18, 2020 @ 20:59:55.642",1,GraphImage,USpy73ABCuLPJKLpE8Xg,insta_data-2020.02.26-000001,,_doc,Image may contain: indoor,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90094137_686905348720398_4309790933164619605_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ravHSdk9IWIAX-UDj8U&oh=b9ff5c58b3920ac821de06ed0931b339&oe=5EA1ED28,2,2,0,,,,2267796103466616758,#Cali #California #Photography #Nature #Love #Calilife #santamonica #losangeles #LA #SoCal,false,false,"{""id"":""212970049"",""slug"":""beverly-hills-california"",""has_public_page"":true,""name"":""Beverly Hills, California""}",True,212970049,"Beverly Hills, California",beverly-hills-california,,,31014108643,anonymous_cali_snapper,B941IpyJIe2,"1,584,562,384",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90094137_686905348720398_4309790933164619605_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ravHSdk9IWIAX-UDj8U&oh=bebf8df24e8e8b0e93dc591dced9c1f2&oe=5E9DE09F,false
"Mar 18, 2020 @ 20:59:54.099",1,GraphSidecar,TSpy73ABCuLPJKLpDcXZ,insta_data-2020.02.26-000001,,_doc,"Image may contain: one or more people, people standing, beach, sky, ocean, outdoor and nature",false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90089324_2933312480049048_2285647763992907461_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=W61LTfbj5GMAX-MNM32&oh=6b1c7b9c9da549ba1f4de08ee889a12f&oe=5E9B578C,220,220,25,,,,2267796248755177133,"M a r r i e d 😍 @itsjustjeremyy 
What a week! We unfortunately are postponing our Mexico wedding to later this year, due to Covid-19, but we are feeling so lucky that our small California wedding was amazing and @kelleygallag took these beautiful photos! 🔥
•
I am honored to have @itsjustjeremyy by my side as my best friend, partner, and NOW husband! Woo!
•
•
#wedding #ventura #california #gaywedding #bestfriend #loveofmylife #husbands #soulmates #thankful #sohappy #covid_19 #loveislove #quarantine #postponed
•
Suits by @samstailor in Hong Kong",false,false,"{""id"":""106145499415880"",""slug"":""ventura-california"",""has_public_page"":true,""name"":""Ventura, California""}",True,106145499415880,"Ventura, California",ventura-california,,,13676822,themattnoll,B941KxGBAat,"1,584,562,401",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90089324_2933312480049048_2285647763992907461_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=W61LTfbj5GMAX-MNM32&oh=d910bcd979fe668fd26a01e4f17d420f&oe=5E9A50B0,false
"Mar 18, 2020 @ 20:59:53.542",1,GraphSidecar,TCpy73ABCuLPJKLpC8Ws,insta_data-2020.02.26-000001,,_doc,"Image may contain: mountain, sky, cloud, outdoor and nature",false,0,false,720,"1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90323538_646275059520798_2442286692459063767_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4TipAOrZBmcAX9kbXz1&oh=c3c5c8faf4d5e5328659d3b514e9f4bc&oe=5EA32F14,19,19,0,,,,2267796265817695133,"Joshua Tree blues in full bloom. 
Settings: 
ISO 200
24mm
F2.8
1/5000

Gear: 
Canon EOS R 
24-70 2.8
PolarPro CPL Filter

#Canon #EOSR #polarpro #JoshuaTree #California #WestCoast #Mycanonstory",false,false,"{""id"":""212930591"",""slug"":""joshua-tree-national-park"",""has_public_page"":true,""name"":""Joshua Tree National Park""}",True,212930591,Joshua Tree National Park,joshua-tree-national-park,,,143964089,caleb_thiess,B941LA_BWOd,"1,584,562,403",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c240.0.960.960a/s640x640/90323538_646275059520798_2442286692459063767_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4TipAOrZBmcAX9kbXz1&oh=5cdd21d5af64ee7bfe62ae99a731cffc&oe=5EA6C64F,false
"Mar 18, 2020 @ 20:59:51.392",1,GraphImage,Rypy73ABCuLPJKLpA8VF,insta_data-2020.02.26-000001,,_doc,Image may contain: coffee cup and drink,false,0,false,"1,077","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90094708_141130414102316_8551532156437207440_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5k3PUZ0WGx4AX_2x8tM&oh=b8f9c59dd453a2afb0ce5ea63e0a2d39&oe=5EA05A1D,3,3,0,,,,2267796344142027560,"A perfect cup of dark roast coffee 
#menloparkcoffee #siliconvalley #california #dripcoffee #cafe #カフェ",false,false,"{""id"":""123565789042784"",""slug"":""menlo-park-coffee"",""has_public_page"":true,""name"":""Menlo Park Coffee""}",True,123565789042784,Menlo Park Coffee,menlo-park-coffee,,,21442831113,menloparkcoffee,B941MJ7g9so,"1,584,562,412",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c2.0.1436.1436a/s640x640/90094708_141130414102316_8551532156437207440_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5k3PUZ0WGx4AX_2x8tM&oh=64d6864ccb4785f433193012ba4e30cf&oe=5E9E2EAB,false
"Mar 18, 2020 @ 20:59:50.967",1,GraphSidecar,RSpy73ABCuLPJKLpAcWd,insta_data-2020.02.26-000001,,_doc,Image may contain: text,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/90655026_206627957254412_1147566657581821137_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GXa-SI9TRvcAX96qUG5&oh=92704f1f2db5ada906734b92c880da80&oe=5E9ACA53,9,9,1,,,,2267796363135660804,"This past week has been a whirlwind of emotions for many people. It is so important to take care of yourself and loved ones, but let’s not forget about those who might not be able to stay at home! 
There are many things we can be doing to help other people, businesses, and organizations survive! Please take some time to think about your local community. 
Swipe ➡️ to see some of the organizations that need your help! . . . 
DRE #02072800 
#compass #compasscalifornia  #compasscares #volunteer #help #local #community #donate #buy #share #positive #home #food #charity #support #coronavirus #losangeles #california #care #love #strong #socialdistancing #stayhome #lafoodbank #mealsonwheels #baby2baby #donate",false,false,"{""id"":""212999109"",""slug"":""los-angeles-california"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,,,8538352232,samantharesnik,B941Mbnn7ME,"1,584,562,415",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90655026_206627957254412_1147566657581821137_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GXa-SI9TRvcAX96qUG5&oh=966fb1b4a5d5fe2916678ffede03481a&oe=5EA40B48,false
