@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,message,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 18, 2020 @ 23:59:59.475",1,GraphImage,VCsW8HABCuLPJKLp7opZ,insta_data-2020.02.26-000001,,_doc,"Image may contain: sky, ocean, beach and outdoor",false,0,false,"1,350","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/90087873_217550802658662_7386549110327291106_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cDDsGBv-ZpoAX_EXD0G&oh=3db6a8d46a49f0e3b2d88c254db931d3&oe=5E9D708E,98,98,2,,,,2267185816137076542,l o n e l y ⏳,false,false,"{""id"":""302814053822613"",""slug"":""venice-beach-los-angeles"",""has_public_page"":true,""name"":""Venice Beach, Los Angeles""}",True,302814053822613,"Venice Beach, Los Angeles",venice-beach-los-angeles,,,10366158599,incendi0s,B92qXzap48-,"1,584,489,632",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/90087873_217550802658662_7386549110327291106_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cDDsGBv-ZpoAX_EXD0G&oh=3ceef68652c7f4459207f91f9df19be6&oe=5E9D8C82,false
"Mar 18, 2020 @ 23:59:58.674",1,GraphVideo,UisW8HABCuLPJKLp64o4,insta_data-2020.02.26-000001,,_doc,,false,0,false,607,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/90061767_2772073319554869_8078207869742253949_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=wur4UacgCl8AX95glQt&oh=1494671532d57bb8df9a4442c8e12c93&oe=5E74C586,4,4,0,,,,2267185795039159259,"It's that simple! 😀 with the Cash Discount Program💳 you may save thousands of #dollars 💸 every month. Contact us! call: 833-289-9123, we will give you further details💬💬
.
.
#LosAngeles #California #SmallBusiness #Business #LA #entrepreneur",false,true,"{""id"":""212999109"",""slug"":""los-angeles-california"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,,,5961250635,elitewebtechnology,B92qXfxHuPb,"1,584,489,636",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e15/c236.0.607.607a/90061767_2772073319554869_8078207869742253949_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=wur4UacgCl8AX95glQt&oh=b0e18072410f94161bf57e03fd076454&oe=5E74F041,false
"Mar 18, 2020 @ 23:59:58.139",1,GraphImage,USsW8HABCuLPJKLp6Yog,insta_data-2020.02.26-000001,,_doc,"Image may contain: 2 people, ocean, sky, beach, outdoor, water and nature",false,0,false,720,"1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90088737_238549960618256_2430759885865849901_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=U9rIrbYf6bEAX9PZpVy&oh=f7fc7f8b17e1f964f59a8c1411314a52&oe=5EA054DB,45,45,0,,,,2267185856315938626,"Are you new to working at home? •
•
It can be hard but it doesn’t have to be!! Here are some tips for y’all.. •
•
Continue to do your morning routine, showering, getting dressed and grabbing that coffee. •
•
Make sure you have a dedicated space!! Clear a corner for yourself! •
•
Try to keep minimal distractions, if can of course ;) •
•
Set dedicated hours! Wake up the same time and quit when you’d usually clock out!
•
•
MAKE SURE TO TAKE A LUNCH BREAK don’t just eat and work, give yourself that break you’re used to!! •
•
And that’s all I can think of right now BUT please comment anything else you can think of!🤩
•
•
•
#serenitysoulphotography •
•
#marylandphotographer #readingpa #relationshipgoals #weddingmoments #weddingphotography #exploretocreate #wonderlust #bestill #engagementphotos #engaged  #wanderlust  #paweddingvendors #adventuresession  #portraitphotography #gameoftones  #californiasunset  #momentsoverposes  #paweddingphotographer #lancasterpawedding #californiadreaming #centralpaweddingphotography  #beachphotoshoot #beingauthentic #belovedstories #californiaadventure #venicecalifornia #engagementphotoshoot #venicebeach #california",false,false,"{""id"":""213387672"",""slug"":""venice-california"",""has_public_page"":true,""name"":""Venice, California""}",True,213387672,"Venice, California",venice-california,,,4777321403,serenitysoulphoto,B92qYY1gFdC,"1,584,489,636",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c240.0.960.960a/s640x640/90088737_238549960618256_2430759885865849901_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=U9rIrbYf6bEAX9PZpVy&oh=4812c3f49993fdb15bf4e95c15f32d5c&oe=5E9DCB80,false
"Mar 18, 2020 @ 23:59:57.363",1,GraphSidecar,TysW8HABCuLPJKLp5ooZ,insta_data-2020.02.26-000001,,_doc,"Image may contain: dog, ocean, outdoor and nature",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90049573_229564001488530_5577787898246867860_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=dFw7VL2gP-kAX8evI49&oh=ee27f4ace620e37b6e8938be1a057b5f&oe=5EA4B18E,60,60,2,,,,2267185882960582364,"ADOPT ME!! Or foster me if you are going to be home for a couple of weeks. Check out Hershey’s pictures from his walk around Cabrillo Beach today. 
Hershey is a 3-4 year old pure bred Doberman Pinscher.  He is undeniably the best natured Doberman we have ever had come through our rescue.  This dog is an absolute GEM and we can't say enough good things about him.  He was originally found as a stray,  completely bald and only weighing 60lbs. (We want him to be at least 70lbs.) Hershey has seen the vet, is on high quality dog food, gets 2 medicated baths a week to help his coat come back in. Hershey loves every person that he encounters.  He can sit, lay down and shake on command and walks wonderful on leash.  He is also housebroken.  He loves to ride in the car and jumps right in.  He will need a house with a yard, so NO condo/apartment/rental living for this boy.  He will be best placed with a medium sized female dog or he is also fine by himself.  No cats please, he is not cat safe.  You can find an application of interest and read our adoption process on our website. www.animalsrule.org For a rapid response please contact us via e-mail at: info@animalsrule.org
#animalsrulerescue #rescue #rescuelife #rescueismyfavoritebreed #rescuedogsofinstagram #rescuedog #rescuepup #rescuedismyfavoritebreed #rescueanimals #rescueme #adoptdontshop #fosteringsaveslives #adopt  #rescuedogsrule #rescuedogsofig #rescuedogsrock #sanpedro #ca #california #socal #southbay #mydayinsp #losangeles #dober #dobermans #doberlove #doberman_featured #hdd",false,false,"{""id"":""189936115062377"",""slug"":""cabrillo-beach-san-pedro-california"",""has_public_page"":true,""name"":""Cabrillo Beach, San Pedro, California""}",True,189936115062377,"Cabrillo Beach, San Pedro, California",cabrillo-beach-san-pedro-california,,,1367083795,animalsrulerescue,B92qYxppVbc,"1,584,489,640",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90049573_229564001488530_5577787898246867860_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=dFw7VL2gP-kAX8evI49&oh=9e87fb1d73b20632e0fce295e689b920&oe=5EA23839,false
"Mar 18, 2020 @ 23:59:55.310",1,GraphImage,SisW8HABCuLPJKLp3ooU,insta_data-2020.02.26-000001,,_doc,"Image may contain: 2 people, hat, outdoor and nature",false,0,false,"1,233","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/90024349_233021477882802_8973642685506028730_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FxfI9fW17OYAX-okQmg&oh=2305f53d59405c2ecc1a749cee4d18ca&oe=5E9B8DFF,106,106,3,,,,2267185936167171516,"This is my family. Kym and Jamie Slone. I’ve seen them pour their heart and soul into @jamieslonewines and witnessed how happy it makes them and how good they are at what they do. 
As we fall into times of uncertainty, I can’t begin to express how important it is to support local businesses. If you have some time, consider giving them your business and ordering some wine! We could all use a little vino as we face the weeks to come. Link in bio!🍷 💕 
Proud to be your daughter, any day. #jamieslone #jamieslonewines #localbusiness #california #californiawines #coronavirus #covid_19",false,false,"{""id"":""355915771183416"",""slug"":""jamie-slone-wines"",""has_public_page"":true,""name"":""Jamie Slone Wines""}",True,355915771183416,Jamie Slone Wines,jamie-slone-wines,,,18485898,ryannslone,B92qZjNAXW8,"1,584,489,646",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.61.856.856a/s640x640/90024349_233021477882802_8973642685506028730_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FxfI9fW17OYAX-okQmg&oh=bf40ff8cc1c68462dd6651ecef2d1504&oe=5E9E3DA4,false
"Mar 18, 2020 @ 23:59:54.481",1,GraphImage,SCsW8HABCuLPJKLp2orW,insta_data-2020.02.26-000001,,_doc,"Image may contain: one or more people, snow and outdoor",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89852811_669380473887414_2359142094053633837_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=2RSrK_nae8MAX-jAH8f&oh=929c0225b290ec0e7c69bdc18c466bed&oe=5E9CCFDB,65,65,0,,,,2267185979596922889,"The Shining (1980) staring Jack Nicholson .
.
.
.
.
.
#snow #snowday #hike #hiking #nationalpark #sequoianationalpark #sequoia #outside #nature #blizzard #cold #winter #optoutside #camping #campinglife #california",false,false,"{""id"":""234320099"",""slug"":""sequoia-national-park-california"",""has_public_page"":true,""name"":""Sequoia National Park, California""}",True,234320099,"Sequoia National Park, California",sequoia-national-park-california,,,4937288611,meridethreiser,B92qaLpnuAJ,"1,584,489,651",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/89852811_669380473887414_2359142094053633837_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=2RSrK_nae8MAX-jAH8f&oh=3779be11f05bc01b4c65d9214322c0cd&oe=5E9BFA12,false
"Mar 18, 2020 @ 23:59:53.692",1,GraphVideo,RisW8HABCuLPJKLp14rB,insta_data-2020.02.26-000001,,_doc,,false,0,false,421,750,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/90092278_252886809206237_991361501259193238_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jd1FuDiUqMcAX9Bx_2Y&oh=f1d39e237b4b188af453f7697831baae&oe=5E753414,62,62,2,,,,2267185154056602768,"3/17/20:
Fixed my bag, saw a really weird mannequin,did some toprock in a nice little spot.
.
. 🎵 @tg.yn ”r u ok?” .
.
#bboy #breaklife #bbsk #videos #lifestyle #dailydose #boombapsoulkidz #toprock #california #longbeach",false,true,"{""id"":""213193724"",""slug"":""long-beach-california"",""has_public_page"":true,""name"":""Long Beach, California""}",True,213193724,"Long Beach, California",long-beach-california,,,712436687,say._____,B92qOKzlUSQ,"1,584,489,652",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/c157.0.405.405a/90092278_252886809206237_991361501259193238_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jd1FuDiUqMcAX9Bx_2Y&oh=cd3ad3ff109b812cb37846390212d04a&oe=5E74B65A,false
"Mar 18, 2020 @ 23:59:53.186",1,GraphImage,RSsW8HABCuLPJKLp1YrI,insta_data-2020.02.26-000001,,_doc,"Image may contain: 2 people, shoes and outdoor",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89942695_3480963948641179_1834139698616398573_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=_Mm3MQ77rjEAX9QKCwc&oh=f636804cf9f57bcf8b5c72ff40f47110&oe=5EA31131,39,39,1,,,,2267186001332250474,"Ahora en cuarentena pero que tal el fin de semana 🤣

#hollywood #walkoffame #tourist #california",false,false,"{""id"":""483344"",""slug"":""hollywood-walk-of-fame"",""has_public_page"":true,""name"":""Hollywood Walk of Fame""}",True,483344,Hollywood Walk of Fame,hollywood-walk-of-fame,,,286603194,andruestrada,B92qaf5Jadq,"1,584,489,654",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/89942695_3480963948641179_1834139698616398573_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=_Mm3MQ77rjEAX9QKCwc&oh=dbfa18c67c45150bd6f2edb902100bd9&oe=5EA1B3F5,false
"Mar 18, 2020 @ 23:59:52.013",1,GraphImage,QisW8HABCuLPJKLp0Yoz,insta_data-2020.02.26-000001,,_doc,"Image may contain: sky, ocean, bridge, cloud, outdoor and water",false,0,false,810,"1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89933834_1049375898762036_1566871049431092603_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HjlPQKioozsAX9VXkvR&oh=31939eaf64a319083066df931c5cee2c&oe=5EA01F2D,10,10,0,,,,2267186084890555791,Beauty of being on top 😀😉 #top #beauty #california #sandiego,false,false,"{""id"":""212983635"",""slug"":""san-diego-california"",""has_public_page"":true,""name"":""San Diego, California""}",True,212983635,"San Diego, California",san-diego-california,,,900376943,a_day_with_mil,B92qbttnDWP,"1,584,489,664",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c180.0.1080.1080a/s640x640/89933834_1049375898762036_1566871049431092603_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HjlPQKioozsAX9VXkvR&oh=41cae5acc2f098538ffdfd19602c7e45&oe=5EA5B00D,false
"Mar 18, 2020 @ 23:59:51.215",1,GraphImage,PysW8HABCuLPJKLpzooU,insta_data-2020.02.26-000001,,_doc,Image may contain: 11 people,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90232820_103765207857845_5412620087916312990_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wpwSmC3a54sAX9enNeU&oh=74427fba4f0413a48783a8b623b3f110&oe=5E9FEFAF,6,6,0,,,,2267186141169325246,"Dream team @aza_azochka @drobach and @lana_khachiyan at the Grand Opening of the @museumofillusions.usa ✨ ⠀
#losangeles #hollywood #california #prme #prmeusa #concert #event #orginizer #pragency #agency #marketing #la #pr #media #specialevent #grandopening #beverlyhills #museumofillusions #eventorganizer",false,false,"{""id"":""110324410455448"",""slug"":""museum-of-illusions"",""has_public_page"":true,""name"":""Museum of Illusions""}",True,110324410455448,Museum of Illusions,museum-of-illusions,,,4317534578,prme_usa,B92qciIFhS-,"1,584,489,670",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90232820_103765207857845_5412620087916312990_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wpwSmC3a54sAX9enNeU&oh=0563d67765ec69e55e5e4d31b1856849&oe=5E9FF918,false
