@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,message,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 20, 2020 @ 18:09:59.065",1,GraphImage,UDIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/15535244_1361613930539424_5508314940307406848_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Nx1dYQYiDOcAX9EJJpT&oh=87ba42cc94af025a2b2505ac135f184e&oe=5EB4352E,0,46,6,,,,1405820457395000058,"#filmcamera #filmphotography #35mm 
#chateaumarmont #ladyinred #california #project #artbook #photobook  #handprint #darkroom #travel #neverstopdreaming #neverstopexploring #emotional #nightout #wildlife #La  #loveislove",false,false,"{""slug"":""chateau-marmont"",""id"":""47825173"",""has_public_page"":true,""name"":""Chateau Marmont""}",True,47825173,Chateau Marmont,chateau-marmont,ACoqk1ZclB/vf0qnDGOavaspJTHXnHt71lHfGjc8/Lgj3PNNbCJ72P8Ad59xWSwwavoX2FGy2WHfPT0/zikmt25YgjPTjr60FWsbGif6g+zn+QrGud4lcB2ADtxz6mtvRhiJh6P/AEFU7i3zK59Wb+ZqQLt+eU/3ayp3UKVJ5I4H41Z1aRl2BTjC8+vXFYqjuapPQVi/C4UAjqf8a1bYG5bDngc44rBU1t6Scsx9AP1P/wBapLvffc2I41jG1RgU0wqTk96VZAXMY6qAT+OcfyqSkSctqjAyfRB/6Eayd+a6eeJH5ZQT7gGoxbxf3F/75H+FUgfQwoim4BzhScEiuogeOFcJ06f/AKz3qq1vFj7i/wDfI/wq5HGoHAHbsKGIbZyGSaRj3Cj8s1o1FGiryoAz6CpKTGf/2Q==,,3117737326,domino_leaha,BOCekH1AZL6,"1,481,806,879",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/15535244_1361613930539424_5508314940307406848_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Nx1dYQYiDOcAX9EJJpT&oh=008a8a96821ea7e047a9c175887a5032&oe=5E9DBF6C,false
"Mar 20, 2020 @ 18:09:59.064",1,GraphImage,NzIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,317","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/15535230_702754356554953_4143141778339397632_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=SPr8pG7OA-0AX-mNo-N&oh=d6ade8d56394970e16ca189bfa424d1c&oe=5E9F3A8F,0,36,1,,,,1406626493034989112,#London #potraitgallery #lights #filmcamera #filmphotography #museum #series #filmproject #35mm #photography #obsessed #art,false,false,"{""slug"":""national-portrait-gallery"",""id"":""442279"",""has_public_page"":true,""name"":""National Portrait Gallery""}",True,442279,National Portrait Gallery,national-portrait-gallery,ACIqxqKnMJ3EY4Bxntk9KjZShweoouRaw2lRdzAUoUscCrMUWxxnOewHUk8AfiaG7DSv6ERjANFNYNk54OaKPmP5F/7QBvUr825T3ByOoP4jjpUsgDyLJjG5gfXGMj6enX0qoqENuf0H1zxSvcN0BOPy/lWVuxr094swxBQJCB8hJ+vzH+lNkmVnDMu1RtOc9dp5x3HXj2qqsp+72p8rLIuOhos76hpbQc10rEnavJz92ioBxx/SiqshXYMzZ5phPNPeoTTQpDtwBoZs1HRVWIuP3GimUUCuf//Z,,3117737326,domino_leaha,BOFV1fBAQY4,"1,481,902,966",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.86.781.781a/s640x640/15535230_702754356554953_4143141778339397632_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=SPr8pG7OA-0AX-mNo-N&oh=d36550ef062d52fe691e34cbfbf11c93&oe=5E9D6F0B,false
"Mar 20, 2020 @ 18:09:59.061",1,GraphImage,TjIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/15802825_373826326310688_7640888909987053568_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pfB8j5nTpGYAX9zT-fc&oh=7f84a688e4483ab89f93e5664600fee4&oe=5EB2DDD9,0,35,4,,,,1420963818544254479,,false,false,"{""slug"":""los-angeles-california"",""id"":""212999109"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,ACEqpQpmtFIgazYpccDGcev/ANbt9a0beRrglEwuBknnv0xxzSuFhnlATBR/cJP4nA/rTJkqyF8ubaxLOV5Y+g6YA9zTZxTTuJqxnbaKlxRTEUYw7cNvKnqAwH8+taVqywyZOSrALuZhwR0B6ADGRVSKJT3IqxLEFiZ85IHp6nHrWbubJx76mjcSLERISAnIwOSeONvtzz2qvLIrqGU5B6GshOnPOOBnt7D2p8Um0lOzcj6//XFUiH3LWaKh3UVRBFG+KlnlzEQOeRnHbnPNU0p8pIQDsev61NykrjQ2BTA3zg+9MpB1H1oGXc/5zRUVFMg//9k=,,3117737326,domino_leaha,BO4RxB7A04P,"1,483,612,109",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.100.800.800a/s640x640/15802825_373826326310688_7640888909987053568_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pfB8j5nTpGYAX9zT-fc&oh=15f4029315939ba73e01b6a6fd5b0524&oe=5EA908E3,false
"Mar 20, 2020 @ 18:09:59.060",1,GraphImage,NTIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,288","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/15876434_245772419185985_5805867856507699200_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZSsnrxTycxYAX8nMPIi&oh=ee46366880c985cbe45e0e99e7d3f116&oe=5EA9856F,0,24,0,,,,1421842912928535638,,false,false,"{""slug"":""new-orleans-louisiana"",""id"":""213424196"",""has_public_page"":true,""name"":""New Orleans, Louisiana""}",True,213424196,"New Orleans, Louisiana",new-orleans-louisiana,ACMqy7O42SA4712MMolTcARj1/8ArVwcJO8Y65FdGL2SPC8DPX0z/TjHFJdhG9uCjJNZt5fMqERgg+pH9MGqwuA7/M33R6jjpU7MMDa27POMjt9KG7Dtc58RPJ8xPWirzTAnJXn/AHsf0orMVkYsONw9jXSRyJINxRcnr749a5dKvW140Q2nlD27j6H+lVswWhvPtKqVABPIx6Dkn6euaSOdpcjA+UH9aYk8RYMpJAUKOO3f86lttpzgY4oNDOPm5+8PyFFWzEc9P8/lRU2EcuDipM5HvUYpwq2SbVk5aLHTacZ7+v0rTt8c5xnHWsm0Y4YZ4B6Vbi5NJaj20Jtnu350VawKKOVAf//Z,,3117737326,domino_leaha,BO7ZpiXgxRW,"1,483,716,905",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.73.763.763a/s640x640/15876434_245772419185985_5805867856507699200_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZSsnrxTycxYAX8nMPIi&oh=fab0bafa3f043dfe351225a8c6680ae6&oe=5E9D9592,false
"Mar 20, 2020 @ 18:09:59.059",1,GraphImage,TTIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/15802114_247889222320038_2796456251557412864_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aDWGTWEchRYAX8eHk3V&oh=addec07f02876975b8c954e0f61d0137&oe=5EA34FF3,0,55,1,,,,1424956709826214738,,false,false,"{""slug"":""palm-springs-california"",""id"":""214702257"",""has_public_page"":true,""name"":""Palm Springs, California""}",True,214702257,"Palm Springs, California",palm-springs-california,ACoq38mjJpKWpGJuNG40tIaAGlyKZ5ppJXEalj0FRCaMjIYc0xEo28EHpx9abNcrHn1xXKRztnAJq1IzsAclgPbkD/D3pFHRW8xmBJGBU9cdHdPHkqcVr2+oPIvPUdeP60PQRdviBGQc1kC6lHA6fQf4U+6ld/xHWowxx/F+Rqbjsa5sN33gh/D/AOtTBpiA5AUfTNalFUK5n/2eh5IU/hTlsVXhQoz9avUUrBcpfZOc8frS/Zf92rlFFh3P/9k=,,3117737326,domino_leaha,BPGdpPtgDtS,"1,484,088,098",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/15802114_247889222320038_2796456251557412864_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aDWGTWEchRYAX8eHk3V&oh=addec07f02876975b8c954e0f61d0137&oe=5EA34FF3,false
"Mar 20, 2020 @ 18:09:59.058",1,GraphImage,NDIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/15802907_370247776681624_4511183633377132544_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=GrrCyizYuZoAX_K4VFf&oh=39849dea10370389c85e5e82e41de66f&oe=5E9CC867,0,45,5,,,,1426205502756498440,#mapplethorpe,false,false,"{""slug"":""lacma-los-angeles-county-museum-of-art"",""id"":""3003060"",""has_public_page"":true,""name"":""LACMA Los Angeles County Museum of Art""}",True,3003060,LACMA Los Angeles County Museum of Art,lacma-los-angeles-county-museum-of-art,ACoqauuTn+BP/Hv8amXV5z/Cn6/41mRR1oxw57VLZVicanN/dX9f8aP7Tm/ur+v+NKIad5NTdj0Im1Wcfwp+v+NRf2xP/dT9f8amaDPQfpVbyRTuLQjiB3FdpAA4bscY9u+atyqrLtcHacHIKjBGcfeI9e1Uoj6k/TccflnFWZF84AHoCDw205H/AAE5oEXkIZCRkcY6gngYzkcdjSI4Z2XGNjAdT6j370yIYXaemMdSTj64HPPpTwuOSzHHPLEj8aQxlxEJGBIb5GyCpQAn5ePmIPbt60YB5PHtSSnJ5UMAcj5sc4HbB9KhLE8nimIemkSL/Gv5H/GrC6c4/iH5GtaiqsFzOFkw/iH5U77I394flV+ilZBczGsHP8Q/I1F/Zr/3h+RrYop2QXP/2Q==,,3117737326,domino_leaha,BPK5lkwgiwI,"1,484,236,966",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/15802907_370247776681624_4511183633377132544_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=GrrCyizYuZoAX_K4VFf&oh=39849dea10370389c85e5e82e41de66f&oe=5E9CC867,false
"Mar 20, 2020 @ 18:09:59.057",1,GraphImage,TDIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,810,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/15802996_738876562943979_8683466356797997056_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=YdkwkHSBykEAX-jNjLy&oh=e1d42f2ca702cb4d497043510a84e152&oe=5E9E5067,0,42,2,,,,1427102707390352040,,false,false,"{""slug"":""new-york-new-york"",""id"":""212988663"",""has_public_page"":true,""name"":""New York, New York""}",True,212988663,"New York, New York",new-york-new-york,ACofxZbN42dRz5YBY/Wq5Rl6jsD+fSrX22Q+ZuAJmADHGOnpjinSXKyK+QQWCBQOQNvX8+1Tr1K0KFFLTgBVEjMUYqXb9f5Cm7DSuVZs6XS7CGaMs67juwDkjjA96t3OlwCNioIIHHNV7CVoYgqoSDzkleT+fTHTvVqe8byyGUcjHU/0H9aSauN3M21s0aIMwB5PJXPfHXIPb9apC2j80jzFjXOBx7DjOTj05OP5UyWVMY2gf99H+Zx+lUWfsOB1xRu32M0repoS2sa8iQHHUZHB9uefypotF/56Rf8Aff8A9as5mLHJ6mkzQl3dzS9tj//Z,,3117737326,domino_leaha,BPOFlnsAAqo,"1,484,343,921",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/15802996_738876562943979_8683466356797997056_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=YdkwkHSBykEAX-jNjLy&oh=ba64255b0bee3799f9f07e726cf8273f&oe=5E9CBFC6,false
"Mar 20, 2020 @ 18:09:59.056",1,GraphImage,MzIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,810,"1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/15877367_1783248175331068_5242274482625708032_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1tZS-ryhgZ8AX-TKSoj&oh=fb611168e0776c4ece54cd905faccb52&oe=5E9D715B,0,40,1,,,,1434171456245433608,,false,false,"{""slug"":""new-york-new-york"",""id"":""212988663"",""has_public_page"":true,""name"":""New York, New York""}",True,212988663,"New York, New York",new-york-new-york,ACofk+xo/L5J+tVLu0SEArn8TWluxVK/fKioRb3EjsI3UNlhn6f4Uf2cn95v0qe3f92KPNJOMEe/aqIMpogr7M8etSfZh6/pRc8Pmpg1SWTtMG6Gqly2V65rPpwyaA3NW3b5BStJg1SDmJQQevtUZmZutLVlNWJ7pg2CpzTBJUBfPFGaBH//2Q==,,3117737326,domino_leaha,BPnM1dEg4UI,"1,485,186,582",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/15877367_1783248175331068_5242274482625708032_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1tZS-ryhgZ8AX-TKSoj&oh=47762eafb2501efa35a5def0278eb847&oe=5EA865C9,false
"Mar 20, 2020 @ 18:09:59.055",1,GraphImage,SzIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/16123963_1841960546081024_6218881364914077696_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HTR7iKTrQ1sAX9DwQmb&oh=8867bc3f068321a7c3c0a8b07b0b8e70&oe=5E9E97E0,0,37,1,,,,1437205989974747881,#Astoria #queens #,false,false,"{""slug"":""queens-astoria-ny"",""id"":""2357599"",""has_public_page"":true,""name"":""Queens - Astoria - NY""}",True,2357599,Queens - Astoria - NY,queens-astoria-ny,ACoqafEEnZF/M1ZttYknJARcgE8EnPI7Yrl6u2aFyQpw20kdskY4qQNmbWJYjgxgfXcMj1GRUH9vyf3F/M1lzLIrlXyWBxyc1Dg0kwNr/hIJP7i/maP+Egk/uL+ZrDKmpxase4p3C5CyFQCehrTjTy4t8ZAZc7mzjgj7oHf8PesvccY7U85YZ6fjSL06djQMabPNLgkkcZOf9rP1/WkkijDACQEPnnnj0z6cdfSs7acZpCaXXmJ6WJZDhiAdwBPNPCuRkd/f/wCvVWim9RaHa/2Ta/8APMfm3+NL/ZVr/wA8x+bf41oUVYGf/ZVr/cH5t/jSf2Ta/wDPMfm3+NaNFAGd/ZNp/wA8x+bf40f2Taf88x+bf41o0UAf/9k=,,3117737326,domino_leaha,BPx-zu1girp,"1,485,548,326",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/16123963_1841960546081024_6218881364914077696_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HTR7iKTrQ1sAX9DwQmb&oh=8867bc3f068321a7c3c0a8b07b0b8e70&oe=5E9E97E0,false
"Mar 20, 2020 @ 18:09:59.054",1,GraphImage,MjIj-XABCuLPJKLpNRGA,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/16123872_207081509756398_3439833255757479936_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=15H-9hSlD7AAX8ORW8c&oh=0acbd513c09d442f1993d09e70261076&oe=5EA42517,0,40,2,,,,1437207022192847952,#bowery #chinatown,false,false,"{""slug"":""bowery"",""id"":""217297903"",""has_public_page"":true,""name"":""Bowery""}",True,217297903,Bowery,bowery,ACoqgGr3Z/u/98//AF6tQ393IjvwPLx/CP1+YH8gazQygkfWr9rIogmBIycY96yUm3Y65U4xipJ3fYT+1bj1X/vn/wCvU1vfXU4Yjb8oJ6AdPzzWcRVrT32rJn+41CbZg0QnWLsDOU4/2f8A69R/25deq/8AfP8A9eqTMCnYe1VqpNvcJpRat2JWb5ifWtO1fEDjPXr/AErINTxsQMcdeh/nTJUt7/1qX+1EH3X5I+Rjx/X2qvgsfvKFHfP9Bk/zqZWWJGG5SSjAYyc9/bHtUxVmNu5mE02lpKohnY/2Ha+jf99Gj+w7b0b/AL6Na9FUBkf2Ha+jf99Gl/sS29G/76Na1FAGR/Ydr6N/30aP7DtfRv8Avo1r0UAf/9k=,,3117737326,domino_leaha,BPx_CwKgGxQ,"1,485,548,449",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/16123872_207081509756398_3439833255757479936_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=15H-9hSlD7AAX8ORW8c&oh=0acbd513c09d442f1993d09e70261076&oe=5EA42517,false
