@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,message,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 19, 2020 @ 00:31:16.788",1,GraphVideo,BCsz8HABCuLPJKLpk66a,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/90049574_520519332173096_2887173404896186998_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rYtpBj3uQWQAX-p6KUS&oh=a5b640b8c8a887f79f2227a300a2bd5a&oe=5E751AF7,3,3,0,,,,2267103689508155181,"Still love this view... What do you think day or night? •

#مقابله_با_كرونا #خودخواه_نباشيم#درخانهبمانيم#نترسيم

#Youcandoit #wecan #china🇨🇳 #iran🇮🇷 #italy🇮🇹 #staystrong #stayhome #lockdown #covid_19 #california #losangeles #Tehran #DTLA #UCLA #spreadlove #nopanic #trump #marshallock #Paris #precautions #Tips #statofemergency #Persianstyle #life
#Nohandshaking #Nojoke",false,true,"{""id"":""212999109"",""slug"":""los-angeles-california"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,,,1426118308,shayathegreat,B92XstCHG8t,"1,584,480,086",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90049574_520519332173096_2887173404896186998_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rYtpBj3uQWQAX-p6KUS&oh=1164202397315d1ead1668ab99474a8d&oe=5E75196C,false
"Mar 19, 2020 @ 00:31:16.386",1,GraphVideo,Aysz8HABCuLPJKLpkq4I,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/90089148_1082886128736831_2451410136560413005_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=4-sZhLi7kFcAX9iGLAb&oh=45a60ea1365c50994cd2a3d44896636d&oe=5E74F985,76,76,1,,,,2267105652962749023,"@brizuela27_cone, por la banda derecha. #evolve
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#foto #photo #fotografo #photographer #fotografia #photography #instamoment #picoftheday #sportsphotography #portrait #retrato #guadalajara #monterrey #cdmx #california #losangeles #abudabi #madrid #chivas #sports #deportes #soccer #roma #italia",false,true,"{""id"":""721664494609312"",""slug"":""estadio-akron"",""has_public_page"":true,""name"":""Estadio Akron""}",True,721664494609312,Estadio Akron,estadio-akron,,,10496058341,albertosolis.mx,B92YJRpH-pf,"1,584,480,088",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90089148_1082886128736831_2451410136560413005_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=4-sZhLi7kFcAX9iGLAb&oh=736d5a99443bc29735ed4dd3ae72dd64&oe=5E7539FF,false
"Mar 19, 2020 @ 00:31:15.489",1,GraphImage,ASsz8HABCuLPJKLpjq6H,insta_data-2020.02.26-000001,,_doc,"Image may contain: 1 person, drink",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/90027495_503693323651246_5033800565344035850_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=hZt7sT4dKloAX9wWbCO&oh=b8ea3595de41be6a8a5f0bde83adb3e6&oe=5EA2FAD7,240,240,12,,,,2267105763491551542,"No intro needed... TIPA, 10.25% ABV 🍻🍻 Hope everyone is staying safe and healthy! 🍻

#craftbeer #ilovecraftbeer #craftbeerlover #ipa #brewery #hazy #ibu #ilovebeer #beercommunity #craftbeercommunity #abv #ibu #craftbeergirl  #latina #vegan #girlswhodrinkcraftbeer #california #hops #beernerd #818 #instabeer #craftbeerlife #beergeek #beersnob #sfv #beersofig #brownpeoplelovebeer #blackpeoplelovebeer",false,false,"{""id"":""49393"",""slug"":""russian-river-brewing-company"",""has_public_page"":true,""name"":""Russian River Brewing Company""}",True,49393,Russian River Brewing Company,russian-river-brewing-company,,,11129421618,ipacyn,B92YK4lJ5k2,"1,584,480,089",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/90027495_503693323651246_5033800565344035850_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=hZt7sT4dKloAX9wWbCO&oh=ad94dc12a6fca6969014b151058adf6b&oe=5E9B8C44,false
"Mar 19, 2020 @ 00:31:14.189",1,GraphImage,_isz8HABCuLPJKLpia1z,insta_data-2020.02.26-000001,,_doc,"Image may contain: one or more people, beard, closeup and outdoor",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89837349_209695013434734_1713911873983179730_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IrxEK14K0A0AX_1--t4&oh=a07e8d021f7c9524c9c04a77a85c1758&oe=5E9CFD79,6,6,0,,,,2267105797557519767,"It’s nice to be home, from abroad.  Looking forward to catching up on three weeks of TV with my Babe and our pups, and kicking back for a few days to get back on KETO and work on  captioning all of my vacation photos.
.
.
.
. .
.
.
.
.
#belmontshore #retrorow #covid19 #visitlb #thelbc #longbeachcali #downtownlongbeach #longbeachca #lbc #longbeachcalifornia #longbeach #california #southbaylife #photographylovers #4thstreetlb #longbeachlife #singerlife #longbeachpride #longbeachliving #actorlife #raybuffer #art #supportlocal #dtlb #ladaybyday #dtsa #westcovina #losangeles #coronavirus #cityguide",false,false,"{""id"":""213193724"",""slug"":""long-beach-california"",""has_public_page"":true,""name"":""Long Beach, California""}",True,213193724,"Long Beach, California",long-beach-california,,,235637840,therealraybuffer,B92YLYTpQWX,"1,584,480,093",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/89837349_209695013434734_1713911873983179730_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IrxEK14K0A0AX_1--t4&oh=cb2905135828461f1e65aed3364c8229&oe=5EA0B4B0,false
"Mar 19, 2020 @ 00:31:12.132",1,GraphImage,-Ssz8HABCuLPJKLpga1q,insta_data-2020.02.26-000001,,_doc,"Image may contain: cloud, sky, plant, grass, outdoor and nature",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90085968_993781334351539_752240764785235387_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=xa6lIk3Px7AAX8gWJaV&oh=60c4da9b07bc49a83f1f53ce7f0da194&oe=5EA61431,28,28,0,,,,2267105892499840258,"Nature is Free, Newport Beach #mountainbiking #travel #bicycling #spring #nature #biketrail #specializedbikes #bike #flowers #chillin #newportbeach #carbonbike #adventure  #sunset #paradise #tropical #urlaub #travel  #culture  #hiking #meer #tropical #urlaub #positive #mountainbiking #kalifornien #mountain #outdoors #reisen #california #international #worldtraveler #sonnenuntergang",false,false,"{""id"":""213413990"",""slug"":""newport-beach-california"",""has_public_page"":true,""name"":""Newport Beach, California""}",True,213413990,"Newport Beach, California",newport-beach-california,,,4730823875,travelxplr,B92YMwupd0C,"1,584,480,104",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/90085968_993781334351539_752240764785235387_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=xa6lIk3Px7AAX8gWJaV&oh=951948ef90bd30ff3af6116b32f7f1ed&oe=5EA3BE67,false
"Mar 19, 2020 @ 00:31:11.761",1,GraphImage,9ysz8HABCuLPJKLpf632,insta_data-2020.02.26-000001,,_doc,"Image may contain: 1 person, food",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/90087737_2945485212199991_570837436261718159_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=OAxVNAS9KaMAX93OAsF&oh=e5181cff3f92908757cd2abbe8947c90&oe=5E9FD256,20,20,1,,,,2267105934289695779,Thanks to @kandmcoffee for staying open for pickups and deliveries. Especially for offering oat milk and other items not often found. Support your local businesses. #highlandpark #shoplocal #shopsmallbusiness #losangeles #california Thank you K&M friends!,false,false,"{""id"":""234511901"",""slug"":""highland-park-los-angeles"",""has_public_page"":true,""name"":""Highland Park, Los Angeles""}",True,234511901,"Highland Park, Los Angeles",highland-park-los-angeles,,,190704749,raulwithit,B92YNXphHQj,"1,584,480,109",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/90087737_2945485212199991_570837436261718159_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=OAxVNAS9KaMAX93OAsF&oh=c2e82872b0d1ced709af7918aeddc7f3&oe=5E9E1BBB,false
"Mar 19, 2020 @ 00:31:11.382",1,GraphImage,9isz8HABCuLPJKLpfq18,insta_data-2020.02.26-000001,,_doc,"Image may contain: cloud, sky and outdoor",false,0,false,782,"1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/90511634_237167424076208_6702439511948437425_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0IINmTLrm6YAX_S3KFS&oh=3e65a4b90dfa3ec117811090c27811dd&oe=5EA6D4EE,15,15,0,,,,2267105935146898883,"A view of the city of San Francisco and the clouds of uncertainty. It's crazy how a landscape can change so fast in seconds, minutes, hours, days, weeks, months, and maybe years. Just remember to stay calm and let's begin by “flattening the curve”. •
•
•
•
•
•
•
•
•
•
•
•
•
•  Captured with the Leica CL. - 3/7/2020 -  #flattenthecurve #sanfrancisco #california #sfchronicle #leicacl #leica #leicacamera #leicacamerausa",false,false,"{""id"":""44961364"",""slug"":""san-francisco-california"",""has_public_page"":true,""name"":""San Francisco, California""}",True,44961364,"San Francisco, California",san-francisco-california,,,38539435,vidurgopinath,B92YNYcnFXD,"1,584,480,109",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c198.0.1043.1043a/s640x640/90511634_237167424076208_6702439511948437425_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0IINmTLrm6YAX_S3KFS&oh=a2218a56f95e17cabbfae57d5548eb93&oe=5E9D4CDF,false
"Mar 19, 2020 @ 00:31:10.195",1,GraphImage,8ysz8HABCuLPJKLpea3Z,insta_data-2020.02.26-000001,,_doc,Image may contain: one or more people,false,0,false,"1,104","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/89925464_1146403972371477_4106934156628939597_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Q_5WcmT-ML8AX9ErnB8&oh=a1c260e122f5332e84315d385b422122&oe=5E9CDE3C,51,51,5,,,,2267106019947861358,LOGO WORK FROM THE OTHER DAY . DM OR TEXT 626-244-8268 TO BOOK AN APPOINTMENT #sanjosestateuniversity #logo #tattoo #ink #inked #tattoos #armtattoo #gettattooed #tattoosleeve #stencilanchored #inkjecta #bishoprotary #losangeles #inlandempire #ietattooartist #ontario #bng #dipcaps #monicashtattoosupply #nucleartattoosupply #tatsoul #guyswithtattoos #girlswithtattoos #tattooedgirls #tattooshop #tattooart #tattooer #california #tattooing #inkedup,false,false,"{""id"":""212912812"",""slug"":""ontario-california"",""has_public_page"":true,""name"":""Ontario, California""}",True,212912812,"Ontario, California",ontario-california,,,3230218774,tattoosbyelias_,B92YOnbJFVu,"1,584,480,119",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.16.1440.1440a/s640x640/89925464_1146403972371477_4106934156628939597_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Q_5WcmT-ML8AX9ErnB8&oh=c0c7109aab014db7a2c6fdae0a1d6785&oe=5EA3B818,false
"Mar 19, 2020 @ 00:31:08.589",1,GraphImage,1Ssz8HABCuLPJKLpc62T,insta_data-2020.02.26-000001,,_doc,"Image may contain: sky, outdoor and nature",false,0,false,720,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89965378_210004063412631_6932500084882980537_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=LzFoxUtwnoIAX-ajP-O&oh=0f35f8061246a5e52d3ee0d6a21045f6&oe=5E9D0F08,19,19,0,,,,2267106129358355424,"Beautiful View over Los Angeles 🌇
#roadtrip #california #usa #nature #yosemite #passionpassport #artofvisuals #lensbible #stayandwander #wildernessstones #roamtheplanet #earthoffical #electric_shotz #moodygrams #beautifuldestinations #earthfocus #exploringglobe #discovereearth #wondermore #voyaged #sonyalpha #highway1 #landscape #earthpix #folkscenery #folkmagazine #mountainstories #behindthelens #agameoftones #hollywood @stayandwander @agameoftones @artofvisuals @yosemitenps @folkscenery  @sony @sonyalphasclub",false,false,"{""id"":""212999109"",""slug"":""los-angeles-california"",""has_public_page"":true,""name"":""Los Angeles, California""}",True,212999109,"Los Angeles, California",los-angeles-california,,,31588950920,travelshotz94,B92YQNUg_vg,"1,584,480,132",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c240.0.960.960a/s640x640/89965378_210004063412631_6932500084882980537_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=LzFoxUtwnoIAX-ajP-O&oh=af38ad42616397681ddfd6122d819e8f&oe=5E9C0ADD,false
"Mar 19, 2020 @ 00:31:08.197",1,GraphImage,1Csz8HABCuLPJKLpcq0L,insta_data-2020.02.26-000001,,_doc,"Image may contain: car, sky and outdoor",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/90087563_1369887243212002_46070402559711855_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jIfk--GcCYIAX-LVCJ9&oh=0adee0d35eaad3a28f859c2b7343d76f&oe=5EA30D35,58,58,0,,,,2267106142303666023,"The deserts been calling my name 🌵
.
.
.
.
.
#TacoTuesday#optoutside#toyota#tacoma#desertlife#offroad#trd#getoutside#outdoorsman#explore#anzaborrego#desert#statepark#california#roadtrip#vsco#vscocam#adventuretime",false,false,"{""id"":""681497972220416"",""slug"":""arroyo-tapiado"",""has_public_page"":true,""name"":""Arroyo Tapiado""}",True,681497972220416,Arroyo Tapiado,arroyo-tapiado,,,426826385,td.adventures,B92YQZYHb9n,"1,584,480,134",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/90087563_1369887243212002_46070402559711855_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jIfk--GcCYIAX-LVCJ9&oh=13e9c4df0b620016819dc18126d4daad&oe=5E9AB795,false
